,kenteken,voertuigsoort,merk,handelsbenaming,vervaldatum_apk,datum_tenaamstelling,inrichting,eerste_kleur,tweede_kleur,aantal_cilinders,massa_ledig_voertuig,massa_rijklaar,datum_eerste_toelating,datum_eerste_tenaamstelling_in_nederland,wacht_op_keuren,wam_verzekerd,aantal_deuren,aantal_wielen,europese_voertuigcategorie,plaats_chassisnummer,type_gasinstallatie,vermogen_massarijklaar,wielbasis,export_indicator,openstaande_terugroepactie_indicator,taxi_indicator,jaar_laatste_registratie_tellerstand,tellerstandoordeel,code_toelichting_tellerstandoordeel,tenaamstellen_mogelijk,vervaldatum_apk_dt,datum_tenaamstelling_dt,datum_eerste_toelating_dt,datum_eerste_tenaamstelling_in_nederland_dt,maximum_last_onder_de_vooras_sen_tezamen_koppeling,api_gekentekende_voertuigen_assen,api_gekentekende_voertuigen_brandstof,api_gekentekende_voertuigen_carrosserie,api_gekentekende_voertuigen_carrosserie_specifiek,api_gekentekende_voertuigen_voertuigklasse,afstand_hart_koppeling_tot_achterzijde_voertuig,afstand_voorzijde_voertuig_tot_hart_koppeling,lengte,breedte,technische_max_massa_voertuig,volgnummer_wijziging_eu_typegoedkeuring,maximum_massa_samenstelling,bruto_bpm,aantal_zitplaatsen,cilinderinhoud,toegestane_maximum_massa_voertuig,maximum_massa_trekken_ongeremd,maximum_trekken_massa_geremd,catalogusprijs,type,typegoedkeuringsnummer,variant,uitvoering,aantal_rolstoelplaatsen,zuinigheidsclassificatie,maximum_ondersteunende_snelheid,maximale_constructiesnelheid
300,01ZXB6,Personenauto,BMW,1ER REIHE,20230403,20211209,stationwagen,BLAUW,Niet geregistreerd,4,1265,1365,20130228,20130228,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.07,269,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-04-03T00:00:00.000,2021-12-09T00:00:00.000,2013-02-28T00:00:00.000,2013-02-28T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,432,0,1820,0,3095,3625,5,1598,1820,650,1200,32460,1K4,e1*2007/46*0283*07,1A11,5H000,0,A,,
301,02DGZH,Personenauto,BMW,3ER REIHE,20230708,20060721,sedan,BLAUW,Niet geregistreerd,4,1260,1360,19990810,19990810,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.06,273,Nee,Ja,Nee,2022,Logisch,00,Ja,2023-07-08T00:00:00.000,2006-07-21T00:00:00.000,1999-08-10T00:00:00.000,1999-08-10T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,1785,1,3110,7338,5,1895,1785,670,1250,,,e1*97/27*0097*04,AL11,01,0,,,
302,02DHLX,Personenauto,BMW,5ER REIHE,20221224,20180127,sedan,BLAUW,Niet geregistreerd,6,1480,1580,19990901,19990901,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.08,283,Nee,Nee,Nee,2021,Logisch,00,Ja,2022-12-24T00:00:00.000,2018-01-27T00:00:00.000,1999-09-01T00:00:00.000,1999-09-01T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,2015,1,3960,12072,5,2494,2015,750,1900,,,e1*93/81*0028*09,DM41,01,0,,,
303,02DJKL,Personenauto,BMW,7 ER REITI 728 SEDAN COUPE,20230426,20220520,sedan,BLAUW,Niet geregistreerd,6,1705,1805,19990615,19990901,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.00,293,Nee,Nee,Nee,2022,Niet geregistreerd,NG,Ja,2023-04-26T00:00:00.000,2022-05-20T00:00:00.000,1999-06-15T00:00:00.000,1999-09-01T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,2265,,4165,19161,,,2265,750,1900,,,,,,,,,
304,02DP72,Personenauto,BMW,1602,,20170707,Niet geregistreerd,BLAUW,Niet geregistreerd,4,980,1080,19740822,19740822,Geen verstrekking in Open Data,Nee,2,4,M1,op r. voorwielscherm onder motorkap,,0.00,250,Nee,Nee,Nee,,Niet geregistreerd,NG,Ja,,2017-07-07T00:00:00.000,1974-08-22T00:00:00.000,1974-08-22T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
305,02DRZR,Personenauto,BMW,5ER REIHE,20220918,20220527,sedan,BLAUW,Niet geregistreerd,6,1445,1545,19991130,19991130,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.07,283,Ja,Nee,Nee,2022,Onlogisch,04,Nee,2022-09-18T00:00:00.000,2022-05-27T00:00:00.000,1999-11-30T00:00:00.000,1999-11-30T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,1980,1,3520,10780,5,1991,1980,750,1500,,,e1*98/14*0028*11,DM11,01,0,,,
306,02DZZN,Personenauto,BMW,5ER REIHE,20211127,20190902,sedan,BLAUW,Niet geregistreerd,6,1531,1631,20000126,20000126,Geen verstrekking in Open Data,Nee,4,4,M1,op r. schroefveerkoker onder motorkap,G3 gasinstallatie,0.08,283,Nee,Nee,Nee,2020,Logisch,00,Ja,2021-11-27T00:00:00.000,2019-09-02T00:00:00.000,2000-01-26T00:00:00.000,2000-01-26T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,2015,,3960,16079,5,2494,2015,750,1900,,,,,,,,,
307,02FDHN,Personenauto,BMW,3ER REIHE,20220430,20220404,sedan,BLAUW,Niet geregistreerd,4,1260,1360,20000209,20000209,Geen verstrekking in Open Data,Nee,4,4,M1,op r. schroefveerkoker onder motorkap,,0.06,273,Nee,Ja,Nee,2022,Logisch,00,Ja,2022-04-30T00:00:00.000,2022-04-04T00:00:00.000,2000-02-09T00:00:00.000,2000-02-09T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,1785,1,3110,7452,5,1895,1785,670,1250,,,e1*98/14*0097*05,AL11,01,0,,,
308,02FGDG,Personenauto,BMW,3ER REIHE,20230911,20130713,hatchback,BLAUW,Niet geregistreerd,4,1150,1250,20000303,20000303,Geen verstrekking in Open Data,Ja,2,4,M1,r. in watergoot v. voorruit,,0.06,270,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-09-11T00:00:00.000,2013-07-13T00:00:00.000,2000-03-03T00:00:00.000,2000-03-03T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,1635,1,2915,5233,5,1895,1635,600,1250,,,e1*98/14*0017*09,CS11,01,0,,,
309,02FRDB,Personenauto,BMW,3ER REIHE,20230713,20180504,cabriolet,BLAUW,Niet geregistreerd,6,1555,1655,20000531,20000531,Geen verstrekking in Open Data,Ja,2,4,M1,op r. schroefveerkoker onder motorkap,,0.08,273,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-07-13T00:00:00.000,2018-05-04T00:00:00.000,2000-05-31T00:00:00.000,2000-05-31T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,449,0,2000,1,3675,16435,4,2494,2000,720,1600,,,e1*98/14*0146*01,BR31,02,0,,,
310,02FRRD,Personenauto,BMW,3ER REIHE,20230503,20210406,hatchback,BLAUW,Niet geregistreerd,4,1150,1250,20000602,20000602,Geen verstrekking in Open Data,Ja,2,4,M1,r. in watergoot v. voorruit,,0.06,270,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-05-03T00:00:00.000,2021-04-06T00:00:00.000,2000-06-02T00:00:00.000,2000-06-02T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,1635,1,2915,5129,5,1895,1635,600,1250,,,e1*98/14*0017*10,CS11,01,0,,,
311,02FXBH,Personenauto,BMW,3ER REIHE,20200313,20191026,sedan,BLAUW,Niet geregistreerd,4,1350,1450,20000727,20000727,Geen verstrekking in Open Data,Nee,4,4,M1,op r. schroefveerkoker onder motorkap,,0.07,273,Nee,Ja,Nee,2019,Geen oordeel,07,Ja,2020-03-13T00:00:00.000,2019-10-26T00:00:00.000,2000-07-27T00:00:00.000,2000-07-27T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,1875,1,3550,10343,5,1951,1875,720,1600,,,e1*98/14*0097*06,AL71,01,0,,,
312,02FXZR,Personenauto,BMW,3ER REIHE,20230418,20010531,sedan,BLAUW,Niet geregistreerd,6,1375,1475,20000817,20000817,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.07,273,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-04-18T00:00:00.000,2001-05-31T00:00:00.000,2000-08-17T00:00:00.000,2000-08-17T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,447,0,1900,1,3575,10098,5,1991,1900,720,1600,,,e1*98/14*0097*07,AM11,02,0,,,
313,02GBBZ,Personenauto,BMW,3ER REIHE,20221125,20111129,sedan,BLAUW,Niet geregistreerd,6,1340,1440,20000905,20000905,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.08,273,Nee,Ja,Nee,2022,Logisch,00,Ja,2022-11-25T00:00:00.000,2011-11-29T00:00:00.000,2000-09-05T00:00:00.000,2000-09-05T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,1865,1,3540,9557,5,1991,1865,720,1600,,,e1*98/14*0097*06,AM11,01,0,,,
314,02GBH5,Personenauto,BMW,3ER REIHE,20230516,20220518,cabriolet,BLAUW,Niet geregistreerd,4,1600,1700,20080523,20080523,Geen verstrekking in Open Data,Ja,2,4,M1,op r. schroefveerkoker onder motorkap,,0.07,276,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-05-16T00:00:00.000,2022-05-18T00:00:00.000,2008-05-23T00:00:00.000,2008-05-23T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,458,0,2055,0,3630,16598,4,1995,2055,720,1500,69318,392C,e1*2001/116*0346*07,WK71,AB,0,B,,
315,02GDGP,Personenauto,BMW,3ER REIHE,20210617,20210621,hatchback,BLAUW,Niet geregistreerd,4,1150,1250,20000921,20000921,Geen verstrekking in Open Data,Ja,2,4,M1,r. in watergoot v. voorruit,,0.06,270,Nee,Nee,Nee,2021,Logisch,00,Ja,2021-06-17T00:00:00.000,2021-06-21T00:00:00.000,2000-09-21T00:00:00.000,2000-09-21T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,1635,1,2915,4758,5,1895,1635,600,1250,,,e1*98/14*0017*10,CS11,01,0,,,
316,02GFG2,Personenauto,BMW,1ER REIHE,20230612,20080612,stationwagen,BLAUW,Niet geregistreerd,4,1255,1355,20080612,20080612,Geen verstrekking in Open Data,Ja,2,4,M1,op r. schroefveerkoker onder motorkap,,0.07,266,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-06-12T00:00:00.000,2008-06-12T00:00:00.000,2008-06-12T00:00:00.000,2008-06-12T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,424,0,1780,0,3055,6812,5,1599,1780,650,1200,30033,187,e1*2001/116*0287*12,UB71,AB,0,C,,
317,02GHJX,Personenauto,BMW,3ER REIHE,20230325,20210426,hatchback,BLAUW,Niet geregistreerd,4,1190,1290,20001108,20001108,Geen verstrekking in Open Data,Ja,2,4,M1,r. in watergoot v. voorruit,,0.06,270,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-03-25T00:00:00.000,2021-04-26T00:00:00.000,2000-11-08T00:00:00.000,2000-11-08T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,1675,1,3005,5741,5,1895,1675,600,1300,,,e1*98/14*0017*10,CS21,01,0,,,
318,02GLL4,Personenauto,BMW,3ER REIHE,20230505,20170119,stationwagen,BLAUW,Niet geregistreerd,4,1480,1580,20080718,20080718,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.08,276,Nee,Ja,Nee,2022,Logisch,00,Ja,2023-05-05T00:00:00.000,2017-01-19T00:00:00.000,2008-07-18T00:00:00.000,2008-07-18T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,452,0,2045,0,3720,11397,5,1995,2045,745,1600,47097,390L,e1*2001/116*0308*08,VU51,AA,0,B,,
319,02GNDP,Personenauto,BMW,3ER REIHE,20230330,20220823,sedan,BLAUW,Niet geregistreerd,4,1260,1360,20010111,20010111,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.06,273,Nee,Ja,Nee,2022,Logisch,00,Ja,2023-03-30T00:00:00.000,2022-08-23T00:00:00.000,2001-01-11T00:00:00.000,2001-01-11T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,447,0,1785,1,3110,7321,5,1895,1785,670,1250,,,e1*98/14*0097*08,AL11,01,0,C,,
320,02GPPG,Personenauto,BMW,3ER REIHE,20200222,20101112,sedan,BLAUW,Niet geregistreerd,6,1440,1540,20010208,20010208,Geen verstrekking in Open Data,Nee,4,4,M1,op r. schroefveerkoker onder motorkap,,0.11,273,Nee,Ja,Nee,2019,Geen oordeel,07,Ja,2020-02-22T00:00:00.000,2010-11-12T00:00:00.000,2001-02-08T00:00:00.000,2001-02-08T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,447,0,1965,1,3740,13438,5,2979,1965,730,1700,,,e1*98/14*0097*08,AV51,02,0,E,,
321,02GPVJ,Personenauto,BMW,3ER REIHE,20230609,20090930,sedan,BLAUW,Niet geregistreerd,4,1295,1395,20010208,20010208,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.06,273,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-06-09T00:00:00.000,2009-09-30T00:00:00.000,2001-02-08T00:00:00.000,2001-02-08T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,447,0,1820,1,3395,9080,5,1895,1820,680,1500,,,e1*98/14*0097*08,AL31,02,0,E,,
322,02GRLK,Personenauto,BMW,3ER REIHE,20230511,20180324,stationwagen,BLAUW,Niet geregistreerd,6,1435,1535,20010223,20010223,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.09,273,Nee,Ja,Nee,2022,Logisch,00,Ja,2023-05-11T00:00:00.000,2018-03-24T00:00:00.000,2001-02-23T00:00:00.000,2001-02-23T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,448,0,2000,1,3635,12467,5,2494,2000,720,1600,,,e1*98/14*0097*08,AW31,01,0,E,,
323,02GRXV,Personenauto,BMW,5ER REIHE,20230102,20200429,sedan,BLAUW,Niet geregistreerd,6,1505,1605,20010302,20010302,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.09,283,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-01-02T00:00:00.000,2020-04-29T00:00:00.000,2001-03-02T00:00:00.000,2001-03-02T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,478,0,2040,1,4030,13488,5,2494,2040,750,1900,,,e1*98/14*0028*13,DT41,01,0,E,,
324,02GSP2,Personenauto,BMW,3ER REIHE,20230319,20130330,stationwagen,BLAUW,Niet geregistreerd,4,1435,1535,20080829,20080829,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.08,276,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-03-19T00:00:00.000,2013-03-30T00:00:00.000,2008-08-29T00:00:00.000,2008-08-29T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,452,0,2000,0,3575,10175,5,1995,2000,695,1500,44826,390L,e1*2001/116*0308*08,VR91,AB,0,B,,
325,02GTG3,Personenauto,BMW,1ER REIHE,20230716,20190718,cabriolet,BLAUW,Niet geregistreerd,4,1435,1535,20080925,20080925,Geen verstrekking in Open Data,Ja,2,4,M1,op r. schroefveerkoker onder motorkap,,0.08,266,Nee,Nee,Nee,2022,Geen oordeel,05,Ja,2023-07-16T00:00:00.000,2019-07-18T00:00:00.000,2008-09-25T00:00:00.000,2008-09-25T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,436,0,1900,0,3175,13051,4,1995,1900,750,1200,,182,e1*2001/116*0352*03,UM51,AB,0,C,,
326,02GTPT,Personenauto,BMW,Z REIHE,20230422,20040824,cabriolet,BLAUW,Niet geregistreerd,6,1260,1360,19990604,20010329,Geen verstrekking in Open Data,Ja,2,4,M1,midden tegen schutbord onder motorkap,,0.10,245,Nee,Nee,Nee,2022,Geen oordeel,05,Ja,2023-04-22T00:00:00.000,2004-08-24T00:00:00.000,1999-06-04T00:00:00.000,2001-03-29T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,405,0,1555,1,2830,12075,2,2793,1555,600,1200,,,e1*93/81*0029*09,CH31,11,0,,,
327,02GVV1,Personenauto,BMW,1ER REIHE,20230720,20220726,stationwagen,BLAUW,Niet geregistreerd,4,1230,1330,20080919,20080919,Geen verstrekking in Open Data,Ja,2,4,M1,r. schroefveerkoker,,0.07,266,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-07-20T00:00:00.000,2022-07-26T00:00:00.000,2008-09-19T00:00:00.000,2008-09-19T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,424,0,1755,0,3030,5354,4,1599,1755,650,1200,26444,187,e1*2001/116*0287*15,UB71,AI,0,B,,
328,02GXSZ,Personenauto,BMW,3ER REIHE,20230705,20220830,coupe,BLAUW,Niet geregistreerd,4,1260,1360,20010613,20010613,Geen verstrekking in Open Data,Ja,2,4,M1,r. op schroefveerkoker onder motorkap,,0.06,273,Nee,Ja,Nee,2022,Logisch,00,Ja,2023-07-05T00:00:00.000,2022-08-30T00:00:00.000,2001-06-13T00:00:00.000,2001-06-13T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,449,0,1785,1,3260,8666,5,1895,1785,680,1400,,,e1*98/14*0112*05,BL31,01,0,C,,
329,02GXZ9,Personenauto,BMW,5ER REIHE,20230804,20200109,sedan,BLAUW,Niet geregistreerd,6,1515,1615,20071126,20081007,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.12,288,Nee,Nee,Nee,2022,Geen oordeel,05,Ja,2023-08-04T00:00:00.000,2020-01-09T00:00:00.000,2007-11-26T00:00:00.000,2008-10-07T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,484,0,2100,0,4160,23114,5,2996,2100,750,2000,,,e1*2001/116*0230*11,ND71,AB,0,B,,
330,02GZFZ,Personenauto,BMW,325I CABRIOLET AUT. E2,20230422,20220704,cabriolet,BLAUW,Niet geregistreerd,6,1484,1584,19940804,20010508,Geen verstrekking in Open Data,Ja,2,4,M1,r. in watergoot v. voorruit,,0.09,270,Nee,Nee,Nee,2022,Niet geregistreerd,NG,Ja,2023-04-22T00:00:00.000,2022-07-04T00:00:00.000,1994-08-04T00:00:00.000,2001-05-08T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,1885,0,3285,16850,,2494,1885,700,1400,,,,,,,,,
331,02GZV4,Personenauto,BMW,628 CS I,20150106,20210824,coupe,BLAUW,Niet geregistreerd,6,1446,1546,19820519,20090217,Geen verstrekking in Open Data,Nee,2,4,M1,schutbord motorruimte,G2 gasinstallatie,0.09,263,Nee,Nee,Nee,,Niet geregistreerd,NG,Ja,2015-01-06T00:00:00.000,2021-08-24T00:00:00.000,1982-05-19T00:00:00.000,2009-02-17T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,1850,0,3350,,4,2769,1850,650,1500,,,,,,,,,
332,02HBNN,Personenauto,BMW,3ER REIHE,20230612,20010516,sedan,BLAUW,Niet geregistreerd,4,1260,1360,20010516,20010516,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.06,273,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-06-12T00:00:00.000,2001-05-16T00:00:00.000,2001-05-16T00:00:00.000,2001-05-16T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,447,0,1785,1,3110,6823,5,1895,1785,670,1250,,,e1*98/14*0097*08,AL11,01,0,C,,
