,kenteken,voertuigsoort,merk,handelsbenaming,datum_tenaamstelling,inrichting,eerste_kleur,tweede_kleur,aantal_cilinders,massa_ledig_voertuig,massa_rijklaar,datum_eerste_toelating,datum_eerste_tenaamstelling_in_nederland,wacht_op_keuren,wam_verzekerd,aantal_deuren,aantal_wielen,afstand_hart_koppeling_tot_achterzijde_voertuig,afstand_voorzijde_voertuig_tot_hart_koppeling,lengte,breedte,europese_voertuigcategorie,plaats_chassisnummer,technische_max_massa_voertuig,volgnummer_wijziging_eu_typegoedkeuring,vermogen_massarijklaar,wielbasis,export_indicator,openstaande_terugroepactie_indicator,taxi_indicator,maximum_massa_samenstelling,jaar_laatste_registratie_tellerstand,tellerstandoordeel,code_toelichting_tellerstandoordeel,tenaamstellen_mogelijk,datum_tenaamstelling_dt,datum_eerste_toelating_dt,datum_eerste_tenaamstelling_in_nederland_dt,maximum_last_onder_de_vooras_sen_tezamen_koppeling,api_gekentekende_voertuigen_assen,api_gekentekende_voertuigen_brandstof,api_gekentekende_voertuigen_carrosserie,api_gekentekende_voertuigen_carrosserie_specifiek,api_gekentekende_voertuigen_voertuigklasse,vervaldatum_apk,bruto_bpm,aantal_zitplaatsen,cilinderinhoud,toegestane_maximum_massa_voertuig,catalogusprijs,type,typegoedkeuringsnummer,variant,uitvoering,aantal_rolstoelplaatsen,vervaldatum_apk_dt,zuinigheidsclassificatie,maximum_ondersteunende_snelheid,maximum_massa_trekken_ongeremd,maximum_trekken_massa_geremd
459,02LDJ1,Personenauto,TOYOTA,TOYOTA PRIUS,20190903,hatchback,WIT,Niet geregistreerd,4,1345,1445,20100409,20100409,Geen verstrekking in Open Data,Ja,4,4,0,0,446,0,M1,by bodemplaat r. voorzitting,1805,0,0.00,270,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2019-09-03T00:00:00.000,2010-04-09T00:00:00.000,2010-04-09T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230409,,5,1798,1805,32480,XW3(A),e11*2001/116*0264*00,ZVW30(H),ZVW30L-AHXEBW(1A),0,2023-04-09T00:00:00.000,A,0.00,,
460,02LDP4,Personenauto,TOYOTA,TOYOTA AYGO,20130228,hatchback,WIT,Niet geregistreerd,3,805,905,20100402,20100402,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,1,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2013-02-28T00:00:00.000,2010-04-02T00:00:00.000,2010-04-02T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230402,,4,998,1190,10690,AB1,e11*2001/116*0236*07,KGB10(H),KGB10L-AHMGKW(1H),0,2023-04-02T00:00:00.000,A,,,
461,02LFL4,Personenauto,TOYOTA,TOYOTA AYGO,20220408,hatchback,WIT,Niet geregistreerd,3,780,880,20100427,20100427,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,1,0.06,234,Nee,Ja,Nee,0,2022,Logisch,00,Ja,2022-04-08T00:00:00.000,2010-04-27T00:00:00.000,2010-04-27T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230906,,4,998,1190,9465,AB1,e11*2001/116*0236*07,KGB10(H),KGB10L-AHMRKW(1H),0,2023-09-06T00:00:00.000,A,,,
462,02LGH9,Personenauto,TOYOTA,TOYOTA AYGO,20200513,hatchback,WIT,Niet geregistreerd,3,805,905,20100414,20100414,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,1,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2020-05-13T00:00:00.000,2010-04-14T00:00:00.000,2010-04-14T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230415,,4,998,1190,9965,AB1,e11*2001/116*0236*07,KGB10(H),KGB10L-AHMGKW(1H),0,2023-04-15T00:00:00.000,A,,,
463,02LGT3,Personenauto,TOYOTA,TOYOTA AYGO,20180621,hatchback,WIT,Niet geregistreerd,3,780,880,20100416,20100416,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,1,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2018-06-21T00:00:00.000,2010-04-16T00:00:00.000,2010-04-16T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230620,,4,998,1190,9465,AB1,e11*2001/116*0236*07,KGB10(H),KGB10L-AHMRKW(1H),0,2023-06-20T00:00:00.000,A,,,
464,02LHR1,Personenauto,TOYOTA,TOYOTA PRIUS,20220415,hatchback,WIT,Niet geregistreerd,4,1345,1445,20100521,20100521,Geen verstrekking in Open Data,Ja,4,4,0,0,446,0,M1,by bodemplaat r. voorzitting,1805,0,0.00,270,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2022-04-15T00:00:00.000,2010-05-21T00:00:00.000,2010-05-21T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20221124,,5,1798,1805,33790,XW3(A),e11*2001/116*0264*00,ZVW30(H),ZVW30L-AHXEBW(2A),0,2022-11-24T00:00:00.000,A,0.00,,
465,02LKX4,Personenauto,TOYOTA,TOYOTA AYGO,20130217,hatchback,WIT,Niet geregistreerd,3,805,905,20100525,20100525,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,1,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2013-02-17T00:00:00.000,2010-05-25T00:00:00.000,2010-05-25T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230603,,4,998,1190,10690,AB1,e11*2001/116*0236*07,KGB10(H),KGB10L-AHMGKW(1H),0,2023-06-03T00:00:00.000,A,,,
466,02LPL9,Personenauto,TOYOTA,TOYOTA PRIUS,20140913,hatchback,WIT,Niet geregistreerd,4,1345,1445,20090924,20100602,Geen verstrekking in Open Data,Ja,4,4,0,0,446,0,M1,by bodemplaat r. voorzitting,1805,0,0.00,270,Nee,Ja,Nee,0,2021,Geen oordeel,05,Ja,2014-09-13T00:00:00.000,2009-09-24T00:00:00.000,2010-06-02T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20221001,,5,1798,1805,,XW3(A),e11*2001/116*0264*00,ZVW30(H),ZVW30L-AHXEBW(1A),0,2022-10-01T00:00:00.000,A,0.00,,
467,02LPV6,Personenauto,TOYOTA,TOYOTA IQ,20121122,coupe,WIT,Niet geregistreerd,3,820,920,20100611,20100611,Geen verstrekking in Open Data,Ja,2,4,0,0,299,0,M1,by dwarsbalk,1215,0,0.05,200,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2012-11-22T00:00:00.000,2010-06-11T00:00:00.000,2010-06-11T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230611,,4,998,1215,13690,AJ1(A),e6*2001/116*0119*02,KGJ10(G),KGJ10L-BGMRGW(2C),0,2023-06-11T00:00:00.000,A,,,
468,02LTJ6,Personenauto,TOYOTA,TOYOTA PRIUS,20220702,hatchback,WIT,Niet geregistreerd,4,1345,1445,20100715,20100715,Geen verstrekking in Open Data,Ja,4,4,0,0,446,0,M1,by bodemplaat r. voorzitting,1805,0,0.00,270,Ja,Nee,Nee,0,2022,Logisch,00,Nee,2022-07-02T00:00:00.000,2010-07-15T00:00:00.000,2010-07-15T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230413,,5,1798,1805,25990,XW3(A),e11*2001/116*0264*00,ZVW30(H),ZVW30L-AHXEBW(2A),0,2023-04-13T00:00:00.000,A,0.00,,
469,02LZH1,Personenauto,TOYOTA,TOYOTA IQ,20110806,coupe,WIT,Niet geregistreerd,3,835,935,20100728,20100728,Geen verstrekking in Open Data,Ja,2,4,0,0,299,0,M1,by dwarsbalk,1215,0,0.05,200,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2011-08-06T00:00:00.000,2010-07-28T00:00:00.000,2010-07-28T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230728,,4,998,1215,14990,AJ1(A),e6*2001/116*0119*03,KGJ10(G),KGJ10L-BGXNGW(2D),0,2023-07-28T00:00:00.000,B,,,
470,02LZL1,Personenauto,TOYOTA,TOYOTA AYGO,20211101,hatchback,WIT,Niet geregistreerd,3,805,905,20100723,20100723,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,1,0.06,234,Nee,Nee,Nee,0,2021,Logisch,00,Ja,2021-11-01T00:00:00.000,2010-07-23T00:00:00.000,2010-07-23T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20221022,,4,998,1190,10690,AB1,e11*2001/116*0236*07,KGB10(H),KGB10L-AHMGKW(1H),0,2022-10-22T00:00:00.000,A,,,
471,02NBG2,Personenauto,TOYOTA,TOYOTA AURIS,20220704,MPV,WIT,Niet geregistreerd,4,1365,1465,20100729,20100729,Geen verstrekking in Open Data,Ja,4,4,0,0,425,0,M1,by bodemplaat r. voorzitting,1805,0,0.01,260,Nee,Nee,Nee,0,2021,Logisch,00,Ja,2022-07-04T00:00:00.000,2010-07-29T00:00:00.000,2010-07-29T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20221229,,5,1798,1805,27650,HE15U(A),e11*2007/46*0018*01,ZWE150(H),ZWE150L-DHXGBW(1L),0,2022-12-29T00:00:00.000,A,,,
472,02NBS6,Personenauto,TOYOTA,TOYOTA AURIS,20170118,MPV,WIT,Niet geregistreerd,4,1355,1455,20100806,20100806,Geen verstrekking in Open Data,Ja,4,4,0,0,425,0,M1,by bodemplaat r. voorzitting,1805,0,0.01,260,Nee,Nee,Nee,0,2021,Logisch,00,Ja,2017-01-18T00:00:00.000,2010-08-06T00:00:00.000,2010-08-06T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230116,,5,1798,1805,24900,HE15U(A),e11*2007/46*0018*00,ZWE150(H),ZWE150L-DHXNBW(1K),0,2023-01-16T00:00:00.000,A,,,
473,02NDV3,Personenauto,TOYOTA,TOYOTA PRIUS,20201020,hatchback,WIT,Niet geregistreerd,4,1345,1445,20100902,20100902,Geen verstrekking in Open Data,Ja,4,4,0,0,446,0,M1,by bodemplaat r. voorzitting,1805,0,0.00,270,Nee,Nee,Nee,0,2021,Logisch,00,Ja,2020-10-20T00:00:00.000,2010-09-02T00:00:00.000,2010-09-02T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20221015,,5,1798,1805,33790,XW3(A),e11*2001/116*0264*00,ZVW30(H),ZVW30L-AHXEBW(2A),0,2022-10-15T00:00:00.000,A,0.00,,
474,02NGG7,Personenauto,TOYOTA,TOYOTA AURIS,20190110,MPV,WIT,Niet geregistreerd,4,1355,1455,20100909,20100909,Geen verstrekking in Open Data,Ja,4,4,0,0,425,0,M1,by bodemplaat r. voorzitting,1805,0,0.01,260,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2019-01-10T00:00:00.000,2010-09-09T00:00:00.000,2010-09-09T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230618,,5,1798,1805,22990,HE15U(A),e11*2007/46*0018*01,ZWE150(H),ZWE150L-DHXNBW(2L),0,2023-06-18T00:00:00.000,A,,,
475,02NHH1,Personenauto,TOYOTA,TOYOTA AYGO,20150717,hatchback,WIT,Niet geregistreerd,3,805,905,20100911,20100911,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,1,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2015-07-17T00:00:00.000,2010-09-11T00:00:00.000,2010-09-11T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230912,,4,998,1190,10690,AB1,e11*2001/116*0236*07,KGB10(H),KGB10L-AHMGKW(1H),0,2023-09-12T00:00:00.000,A,,,
476,02NJH3,Personenauto,TOYOTA,TOYOTA AYGO,20100921,hatchback,WIT,Niet geregistreerd,3,805,905,20100921,20100921,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,1,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2010-09-21T00:00:00.000,2010-09-21T00:00:00.000,2010-09-21T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230921,,4,998,1190,10690,AB1,e11*2001/116*0236*07,KGB10(H),KGB10L-AHMGKW(1H),0,2023-09-21T00:00:00.000,A,,,
477,02NJPF,Personenauto,TOYOTA,TOYOTA COROLLA,20061202,hatchback,WIT,Niet geregistreerd,4,1125,1225,20031016,20031016,Geen verstrekking in Open Data,Ja,2,4,0,0,0,0,M1,midden op schutbord onder motorkap,1655,0,0.06,260,Nee,Nee,Nee,2655,2021,Logisch,00,Ja,2006-12-02T00:00:00.000,2003-10-16T00:00:00.000,2003-10-16T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20221208,4170,5,1398,1655,,,e11*98/14*0179*04,ZZE120(G),ZZE120L-DGMNKW(1E),0,2022-12-08T00:00:00.000,C,,450,1000
478,02NJS9,Personenauto,TOYOTA,TOYOTA AURIS,20211004,MPV,WIT,Niet geregistreerd,4,1355,1455,20101001,20101001,Geen verstrekking in Open Data,Ja,4,4,0,0,425,0,M1,by bodemplaat r. voorzitting,1805,0,0.01,260,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2021-10-04T00:00:00.000,2010-10-01T00:00:00.000,2010-10-01T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20231001,,5,1798,1805,25650,HE15U(A),e11*2007/46*0018*01,ZWE150(H),ZWE150L-DHXNBW(1L),0,2023-10-01T00:00:00.000,A,,,
479,02NKV8,Personenauto,TOYOTA,TOYOTA AYGO,20190909,hatchback,WIT,Niet geregistreerd,3,780,880,20100930,20100930,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,0,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2019-09-09T00:00:00.000,2010-09-30T00:00:00.000,2010-09-30T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20231014,,4,998,1190,9465,AB1,e11*2001/116*0236*08,KGB10(H),KGB10L-AHMRKW(3J),0,2023-10-14T00:00:00.000,A,,,
480,02NLK8,Personenauto,TOYOTA,TOYOTA AYGO,20200703,hatchback,WIT,Niet geregistreerd,3,780,880,20101008,20101008,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,0,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2020-07-03T00:00:00.000,2010-10-08T00:00:00.000,2010-10-08T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230617,,4,998,1190,9465,AB1,e11*2001/116*0236*08,KGB10(H),KGB10L-AHMRKW(3J),0,2023-06-17T00:00:00.000,A,,,
481,02NLZ3,Personenauto,TOYOTA,TOYOTA AYGO,20101007,hatchback,WIT,Niet geregistreerd,3,780,880,20101007,20101007,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,0,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2010-10-07T00:00:00.000,2010-10-07T00:00:00.000,2010-10-07T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20231007,,4,998,1190,9465,AB1,e11*2001/116*0236*08,KGB10(H),KGB10L-AHMRKW(3J),0,2023-10-07T00:00:00.000,A,,,
482,02NNJ6,Personenauto,TOYOTA,TOYOTA AYGO,20141029,hatchback,WIT,Niet geregistreerd,3,780,880,20101014,20101014,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,0,0.06,234,Nee,Nee,Nee,0,2021,Logisch,00,Ja,2014-10-29T00:00:00.000,2010-10-14T00:00:00.000,2010-10-14T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20221028,,4,998,1190,9465,AB1,e11*2001/116*0236*08,KGB10(H),KGB10L-AHMRKW(3J),0,2022-10-28T00:00:00.000,A,,,
483,02NNJ7,Personenauto,TOYOTA,TOYOTA YARIS,20170828,MPV,WIT,Niet geregistreerd,3,965,1065,20101022,20101022,Geen verstrekking in Open Data,Ja,2,4,0,0,379,0,M1,r. op bodemplaat by voorzitting,1440,0,0.05,246,Nee,Nee,Nee,2190,2022,Logisch,00,Ja,2017-08-28T00:00:00.000,2010-10-22T00:00:00.000,2010-10-22T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230713,620,5,998,1440,11425,XP9F(A),e11*2001/116*0249*05,KSP90(G),KSP90L-CGMRKW(1F),0,2023-07-13T00:00:00.000,A,0.00,532,750
484,02NNR3,Personenauto,TOYOTA,TOYOTA AYGO,20171208,hatchback,WIT,Niet geregistreerd,3,780,880,20101015,20101015,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,0,0.06,234,Nee,Nee,Nee,0,2021,Logisch,00,Ja,2017-12-08T00:00:00.000,2010-10-15T00:00:00.000,2010-10-15T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20221021,,4,998,1190,9465,AB1,e11*2001/116*0236*08,KGB10(H),KGB10L-AHMRKW(3J),0,2022-10-21T00:00:00.000,A,,,
485,02NPD2,Personenauto,TOYOTA,TOYOTA AURIS,20171110,MPV,WIT,Niet geregistreerd,4,1355,1455,20101029,20101029,Geen verstrekking in Open Data,Ja,4,4,0,0,425,0,M1,by bodemplaat r. voorzitting,1805,0,0.01,260,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2017-11-10T00:00:00.000,2010-10-29T00:00:00.000,2010-10-29T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230816,,5,1798,1805,26900,HE15U(A),e11*2007/46*0018*02,ZWE150(H),ZWE150L-DHXNBW(1M),0,2023-08-16T00:00:00.000,A,,,
486,02NPS1,Personenauto,TOYOTA,TOYOTA IQ,20220621,coupe,WIT,Niet geregistreerd,3,835,935,20101026,20101026,Geen verstrekking in Open Data,Ja,2,4,0,0,299,0,M1,by dwarsbalk,1215,0,0.05,200,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2022-06-21T00:00:00.000,2010-10-26T00:00:00.000,2010-10-26T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230603,,4,998,1215,16434,AJ1(A),e6*2001/116*0119*04,KGJ10(G),KGJ10L-BGXNGW(2E),0,2023-06-03T00:00:00.000,B,,,
487,02NRP1,Personenauto,TOYOTA,TOYOTA YARIS,20130831,MPV,WIT,Niet geregistreerd,4,1015,1115,20101103,20101103,Geen verstrekking in Open Data,Ja,4,4,0,0,379,0,M1,r. op bodemplaat by voorzitting,1480,0,0.07,246,Nee,Nee,Nee,2380,2022,Logisch,00,Ja,2013-08-31T00:00:00.000,2010-11-03T00:00:00.000,2010-11-03T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230907,1207,5,1329,1480,13975,XP9F(A),e11*2001/116*0249*05,NSP90(H),NSP90L-CHFRKW(3F),0,2023-09-07T00:00:00.000,B,0.00,550,900
488,02NTB3,Personenauto,TOYOTA,TOYOTA AYGO,20101118,hatchback,WIT,Niet geregistreerd,3,780,880,20101118,20101118,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,0,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2010-11-18T00:00:00.000,2010-11-18T00:00:00.000,2010-11-18T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230526,,4,998,1190,9465,AB1,e11*2001/116*0236*08,KGB10(H),KGB10L-AHMRKW(3J),0,2023-05-26T00:00:00.000,A,,,
489,02NTK3,Personenauto,TOYOTA,TOYOTA AYGO,20220810,hatchback,WIT,Niet geregistreerd,3,805,905,20101116,20101116,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,1,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2022-08-10T00:00:00.000,2010-11-16T00:00:00.000,2010-11-16T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230526,,4,998,1190,10690,AB1,e11*2001/116*0236*07,KGB10(H),KGB10L-AHMGKW(1H),0,2023-05-26T00:00:00.000,A,,,
