;kenteken;voertuigsoort;merk;handelsbenaming;datum_tenaamstelling;inrichting;eerste_kleur;tweede_kleur;aantal_cilinders;massa_ledig_voertuig;massa_rijklaar;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;aantal_deuren;aantal_wielen;europese_voertuigcategorie;plaats_chassisnummer;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;maximum_last_onder_de_vooras_sen_tezamen_koppeling;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;vervaldatum_apk;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;technische_max_massa_voertuig;volgnummer_wijziging_eu_typegoedkeuring;maximum_massa_samenstelling;vervaldatum_apk_dt;subcategorie_nederland;aantal_zitplaatsen;cilinderinhoud;toegestane_maximum_massa_voertuig;laadvermogen;aanhangwagen_autonoom_geremd;aanhangwagen_middenas_geremd;type;maximum_massa_trekken_ongeremd;vervaldatum_tachograaf;vervaldatum_tachograaf_dt;oplegger_geremd;typegoedkeuringsnummer;variant;uitvoering;aantal_rolstoelplaatsen;maximum_ondersteunende_snelheid;aantal_staanplaatsen;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt;maximale_constructiesnelheid;maximum_trekken_massa_geremd;hoogte_voertuig;hoogte_voertuig_minimum;hoogte_voertuig_maximum;verticale_belasting_koppelpunt_getrokken_voertuig;type_gasinstallatie;bruto_bpm;zuinigheidsclassificatie;catalogusprijs
855;0171DK;Personenauto;VOLVO;P 1800;20000705;Niet geregistreerd;WIT;Niet geregistreerd;4;1090;1190;19661227;19661227;Geen verstrekking in Open Data;Ja;2;4;M1;r. op schutbord onder motorkap;0.00;245;Nee;Nee;Nee;2019;Geen oordeel;07;Ja;2000-07-05T00:00:00.000;1966-12-27T00:00:00.000;1966-12-27T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
856;019GV1;Motorrijtuig met beperkte snelheid;VOLVO;FH12;20210423;Niet geregistreerd;N.v.t.;N.v.t.;0;0;0;20030630;20210423;Geen verstrekking in Open Data;Nee;0;0;Z;0;0.00;0;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2021-04-23T00:00:00.000;2003-06-30T00:00:00.000;2021-04-23T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;0;0;0;0;0;Overige machine voor transport;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
857;01AS03;Personenauto;VOLVO;164 E AUTOMATIC;20220708;Niet geregistreerd;ROOD;Niet geregistreerd;6;1400;1500;19731114;19731114;Geen verstrekking in Open Data;Ja;4;4;M1;0;0.00;272;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-07-08T00:00:00.000;1973-11-14T00:00:00.000;1973-11-14T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20240714;0;0;0;0;0;0;0;2024-07-14T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
858;01AS42;Personenauto;VOLVO;142 DE LUXE AUTOMATIC;20220406;Niet geregistreerd;GEEL;Niet geregistreerd;4;1236;1336;19731116;19731116;Geen verstrekking in Open Data;Nee;2;4;M1;tegen r. voorste deurstyl;0.00;262;Nee;Nee;Nee;2018;Onlogisch;04;Ja;2022-04-06T00:00:00.000;1973-11-16T00:00:00.000;1973-11-16T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20200720;0;0;0;0;0;0;0;2020-07-20T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
859;01BBB6;Bedrijfsauto;VOLVO;FM 370 EEV 6X2;20220228;vuilniswagen;N.v.t.;N.v.t.;6;23950;24050;20120809;20120809;Geen verstrekking in Open Data;Ja;0;6;N3;r. balk by vooras;0.01;617;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2022-02-28T00:00:00.000;2012-08-09T00:00:00.000;2012-08-09T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230901;0;0;1075;255;28000;0;31500;2023-09-01T00:00:00.000;0;2;10837;28000;4050;0;0;0;0;20230901;2023-09-01T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
860;01BBG2;Bedrijfsauto;VOLVO;FM 370 EEV 4X2;20220701;opleggertrekker;N.v.t.;N.v.t.;6;7265;7365;20121008;20121008;Geen verstrekking in Open Data;Ja;0;4;N3;r. balk by vooras;0.04;380;Ja;Nee;Nee;0;Niet geregistreerd;NG;Nee;2022-07-01T00:00:00.000;2012-10-08T00:00:00.000;2012-10-08T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20220724;0;455;666;252;19000;0;50000;2022-07-24T00:00:00.000;0;2;10837;19000;0;0;0;FM/FH42T;0;20220724;2022-07-24T00:00:00.000;42735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
861;01BBH2;Bedrijfsauto;VOLVO;FH 460 EEV 4X2;20121102;opleggertrekker;N.v.t.;N.v.t.;6;8230;8330;20121102;20121102;Geen verstrekking in Open Data;Ja;0;4;N3;r. balk by vooras;0.04;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2012-11-02T00:00:00.000;2012-11-02T00:00:00.000;2012-11-02T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221120;0;461;599;255;20000;0;50000;2022-11-20T00:00:00.000;0;2;12777;19000;0;0;0;FM/FH42T;0;20221120;2022-11-20T00:00:00.000;41770;nl*2007/46*0346*05;THC32A40;A3M4N;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
862;01BBL2;Bedrijfsauto;VOLVO;FM 330 6X2;20121228;open wagen;N.v.t.;N.v.t.;6;14190;14290;20121227;20121227;Geen verstrekking in Open Data;Ja;0;6;N3;r. balk by vooras;0.02;617;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2012-12-28T00:00:00.000;2012-12-27T00:00:00.000;2012-12-27T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221230;0;0;1010;255;28000;0;50000;2022-12-30T00:00:00.000;0;2;10837;28000;13810;0;0;FM/FH-62R;0;20221119;2022-11-19T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
863;01BBN4;Bedrijfsauto;VOLVO;FH;20180509;opleggertrekker;N.v.t.;N.v.t.;6;8369;8469;20130205;20130205;Geen verstrekking in Open Data;Ja;0;4;N3;r. balk by vooras;0.04;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2018-05-09T00:00:00.000;2013-02-05T00:00:00.000;2013-02-05T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230813;0;454;599;253;21500;0;50000;2023-08-13T00:00:00.000;0;4;12777;20000;0;0;0;24A3C (4X2 TRACTOR);0;20230720;2023-07-20T00:00:00.000;41631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
864;01BBV2;Bedrijfsauto;VOLVO;FH;20130604;opleggertrekker;N.v.t.;N.v.t.;6;8255;8355;20130529;20130529;Geen verstrekking in Open Data;Ja;0;4;N3;r. balk by vooras;0.04;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2013-06-04T00:00:00.000;2013-05-29T00:00:00.000;2013-05-29T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230611;0;450;595;255;20500;0;50000;2023-06-11T00:00:00.000;0;2;12777;19000;0;0;0;24A3C (4X2 TRACTOR);750;20230416;2023-04-16T00:00:00.000;39500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
865;01BBX1;Bedrijfsauto;VOLVO;FM9 6X2R FAL8.0 RADT-A8 MED;20130701;brandweerwagen;N.v.t.;N.v.t.;6;13120;13220;20041125;20130624;Geen verstrekking in Open Data;Ja;0;6;N3;r. balk by vooras;0.01;568;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2013-07-01T00:00:00.000;2004-11-25T00:00:00.000;2013-06-24T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230625;0;0;890;254;27000;0;44000;2023-06-25T00:00:00.000;0;3;9364;27000;13880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
866;01BDB9;Bedrijfsauto;VOLVO;FM;20130906;open laadvloer;N.v.t.;N.v.t.;6;11480;11580;20130905;20130905;Geen verstrekking in Open Data;Ja;0;6;N3;r. balk by vooras;0.03;660;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2013-09-06T00:00:00.000;2013-09-05T00:00:00.000;2013-09-05T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230905;0;1023;1035;255;27500;0;44000;2023-09-05T00:00:00.000;0;2;10837;27500;16020;25500;13700;FMF3C;750;20230824;2023-08-24T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
867;01BDJ5;Bedrijfsauto;VOLVO;FH;20131223;opleggertrekker;N.v.t.;N.v.t.;6;8015;8115;20131223;20131223;Geen verstrekking in Open Data;Ja;0;4;N3;r. balk by vooras;0.04;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2013-12-23T00:00:00.000;2013-12-23T00:00:00.000;2013-12-23T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221223;0;459;599;252;20100;0;50000;2022-12-23T00:00:00.000;0;2;12777;18600;0;0;0;24A3C (4X2 TRACTOR);0;20231123;2023-11-23T00:00:00.000;41885;e11*2007/46*0271*04;C3XA4F;N5RR3M67113XXB4KUUA;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
868;01BDN1;Bedrijfsauto;VOLVO;FH;20220725;opleggertrekker;N.v.t.;N.v.t.;6;8246;8346;20131224;20131224;Geen verstrekking in Open Data;Ja;0;4;N3;r. balk by vooras;0.04;380;Ja;Nee;Nee;0;Niet geregistreerd;NG;Nee;2022-07-25T00:00:00.000;2013-12-24T00:00:00.000;2013-12-24T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221228;0;454;621;252;21000;0;50000;2022-12-28T00:00:00.000;0;2;12777;19500;0;0;0;24A3C (4X2 TRACTOR);0;20231215;2023-12-15T00:00:00.000;41654;e11*2007/46*0271*05;C3XA4F;N5RR3M68013XXB4KUUA;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
869;01BDN3;Bedrijfsauto;VOLVO;FE;20131227;brandweerwagen;N.v.t.;N.v.t.;6;9616;9716;20131227;20131227;Geen verstrekking in Open Data;Ja;0;4;N3;r. balk by vooras;0.02;390;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2013-12-27T00:00:00.000;2013-12-27T00:00:00.000;2013-12-27T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221010;0;720;760;250;19500;0;22100;2022-10-10T00:00:00.000;0;7;7146;18600;8984;3500;3500;FEB3C;750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
870;01BDN8;Bedrijfsauto;VOLVO;FM;20220104;opleggertrekker;N.v.t.;N.v.t.;6;6724;6824;20140205;20140205;Geen verstrekking in Open Data;Nee;0;4;N3;r. balk by vooras;0.05;370;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2022-01-04T00:00:00.000;2014-02-05T00:00:00.000;2014-02-05T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230220;0;449;589;249;20100;0;50000;2023-02-20T00:00:00.000;0;2;10837;19000;0;0;0;2MA3C;0;20240218;2024-02-18T00:00:00.000;43176;e1*2007/46*0963*03;C1XA4F;N5RR1M6751AXXB4KUUA;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
871;01BDP7;Bedrijfsauto;VOLVO;FH;20140226;opleggertrekker;N.v.t.;N.v.t.;6;7923;8023;20140226;20140226;Geen verstrekking in Open Data;Ja;0;4;N3;r. balk by vooras;0.04;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2014-02-26T00:00:00.000;2014-02-26T00:00:00.000;2014-02-26T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230226;0;0;599;254;22000;0;50000;2023-02-26T00:00:00.000;0;2;12777;20500;0;0;0;24A3C (4X2 TRACTOR);0;20240214;2024-02-14T00:00:00.000;41977;e11*2007/46*0271*05;C3XA4F;N5RR3M69013XXB4KUUC;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
872;01BDR3;Bedrijfsauto;VOLVO;FH;20140307;huifopbouw;N.v.t.;N.v.t.;6;12330;12430;20140228;20140228;Geen verstrekking in Open Data;Ja;0;6;N3;r. balk by vooras;0.03;600;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2014-03-07T00:00:00.000;2014-02-28T00:00:00.000;2014-02-28T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230228;0;815;950;255;27000;0;46700;2023-02-28T00:00:00.000;0;2;12777;27000;14670;19700;0;24J3C (6X2T RIGID);750;20240107;2024-01-07T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
873;01BDS2;Bedrijfsauto;VOLVO;FH;20140403;opleggertrekker;N.v.t.;N.v.t.;6;7897;7997;20140403;20140403;Geen verstrekking in Open Data;Ja;0;4;N3;r. balk by vooras;0.04;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2014-04-03T00:00:00.000;2014-04-03T00:00:00.000;2014-04-03T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230128;0;459;599;252;20100;0;50000;2023-01-28T00:00:00.000;0;2;12777;18600;0;0;0;24A3C (4X2 TRACTOR);0;20240111;2024-01-11T00:00:00.000;42003;e11*2007/46*0271*06;C3XA4F;N5RR3M67113XXB4KUUC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
874;01BDS8;Bedrijfsauto;VOLVO;FM;20160818;containercarrier;N.v.t.;N.v.t.;6;11625;11725;20140404;20140404;Geen verstrekking in Open Data;Ja;0;6;N3;r. balk by vooras;0.03;597;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2016-08-18T00:00:00.000;2014-04-04T00:00:00.000;2014-04-04T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230410;0;824;845;255;28000;0;50000;2023-04-10T00:00:00.000;0;2;12777;28000;16375;29000;0;2MJ3C;750;20240405;2024-04-05T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
875;01BDV2;Bedrijfsauto;VOLVO;FH;20190122;opleggertrekker;N.v.t.;N.v.t.;6;13085;13185;20140505;20140505;Geen verstrekking in Open Data;Ja;0;12;N3;r. balk by vooras;0.03;527;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2019-01-22T00:00:00.000;2014-05-05T00:00:00.000;2014-05-05T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230514;0;0;744;255;41000;0;50000;2023-05-14T00:00:00.000;0;2;12777;36000;0;0;0;24Q3C;0;20230511;2023-05-11T00:00:00.000;36915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
876;01BDV6;Bedrijfsauto;VOLVO;FH;20140520;opleggertrekker;N.v.t.;N.v.t.;6;8035;8135;20140514;20140514;Geen verstrekking in Open Data;Ja;0;4;N3;r. balk by vooras;0.04;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2014-05-20T00:00:00.000;2014-05-14T00:00:00.000;2014-05-14T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230604;0;455;595;255;20500;0;50000;2023-06-04T00:00:00.000;0;2;12777;19000;0;0;0;24A3C (4X2 TRACTOR);0;20240603;2024-06-03T00:00:00.000;41965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
877;01BDX9;Bedrijfsauto;VOLVO;VOLVO FMFH;20140627;open laadvloer;N.v.t.;N.v.t.;6;11960;12060;20030317;20140618;Geen verstrekking in Open Data;Ja;0;6;N3;by r. balk;0.02;568;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2014-06-27T00:00:00.000;2003-03-17T00:00:00.000;2014-06-18T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230709;0;0;955;255;27000;0;44000;2023-07-09T00:00:00.000;0;2;9364;27000;15040;0;0;0;0;20230128;2023-01-28T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
878;01BFD2;Bedrijfsauto;VOLVO;FH;20140930;opleggertrekker;N.v.t.;N.v.t.;6;7504;7604;20140930;20140930;Geen verstrekking in Open Data;Ja;0;4;N3;r. balk by vooras;0.04;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2014-09-30T00:00:00.000;2014-09-30T00:00:00.000;2014-09-30T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230721;0;449;599;252;21000;0;50000;2023-07-21T00:00:00.000;0;2;12777;19500;0;0;0;24A3C (4X2 TRACTOR);0;20230611;2023-06-11T00:00:00.000;42396;e11*2007/46*0271*07;C3XA4F;N5HR3L68013XX3H4KAUA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
879;01BFD4;Bedrijfsauto;VOLVO;FM;20140825;containercarrier;N.v.t.;N.v.t.;6;11895;11995;20140822;20140822;Geen verstrekking in Open Data;Ja;0;6;N3;r. balk by vooras;0.03;620;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2014-08-25T00:00:00.000;2014-08-22T00:00:00.000;2014-08-22T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230822;0;850;885;255;32000;0;50000;2023-08-22T00:00:00.000;0;2;12777;31000;19105;30173;0;2MJ3C;0;20240722;2024-07-22T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
880;01BFF4;Bedrijfsauto;VOLVO;FH;20220110;opleggertrekker;N.v.t.;N.v.t.;6;6987;7087;20141029;20141029;Geen verstrekking in Open Data;Ja;0;4;N3;r. balk by vooras;0.04;370;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2022-01-10T00:00:00.000;2014-10-29T00:00:00.000;2014-10-29T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230816;0;454;589;252;20500;0;50000;2023-08-16T00:00:00.000;0;2;12777;19000;0;0;0;24A3C (4X2 TRACTOR);0;20240208;2024-02-08T00:00:00.000;42913;e11*2007/46*0271*07;C3XA4F;N6RR3L67513XX3H4KAUA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
881;01BFG6;Bedrijfsauto;VOLVO;FM;20211109;opleggertrekker;N.v.t.;N.v.t.;6;7345;7445;20141009;20141009;Geen verstrekking in Open Data;Ja;0;4;N3;r. balk by vooras;0.03;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2021-11-09T00:00:00.000;2014-10-09T00:00:00.000;2014-10-09T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221009;0;460;600;255;21000;0;44000;2022-10-09T00:00:00.000;0;2;10837;19500;0;0;0;2MA3C;0;20220917;2022-09-17T00:00:00.000;36555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
882;01BFH2;Bedrijfsauto;VOLVO;FH;20210104;opleggertrekker;N.v.t.;N.v.t.;6;8492;8592;20141024;20141024;Geen verstrekking in Open Data;Ja;0;6;N3;r. balk by vooras;0.04;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2021-01-04T00:00:00.000;2014-10-24T00:00:00.000;2014-10-24T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230428;0;459;621;254;24500;0;50000;2023-04-28T00:00:00.000;0;2;12777;24000;0;0;0;FHA3C;0;20231005;2023-10-05T00:00:00.000;41508;e4*2007/46*0456*04;C3XA6F;N6RR3M68012453H4KUUC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
883;01BFH3;Bedrijfsauto;VOLVO;FH;20141127;opleggertrekker;N.v.t.;N.v.t.;6;7596;7696;20141127;20141127;Geen verstrekking in Open Data;Ja;0;4;N3;r. balk by vooras;0.04;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2014-11-27T00:00:00.000;2014-11-27T00:00:00.000;2014-11-27T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221127;0;462;599;252;20500;0;50000;2022-11-27T00:00:00.000;0;2;12777;19000;0;0;0;24A3C;0;20221030;2022-10-30T00:00:00.000;42404;e11*2007/46*0271*08;C3XA4F;N5RR3L67513XX3H4KAUA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
